order_id,customer_id,order_date,order_status,shipping_city
ORD027391,CUST08714,2025-03-07,Delivered,Jaipur
ORD027392,CUST08218,2025-09-04,Delivered,Ahmedabad
ORD027393,CUST02190,2025-10-03,Delivered,Mumbai
ORD027394,CUST06348,2025-06-19,Delivered,Coimbatore
ORD027395,CUST07667,2025-12-08,Shipped,Kochi
ORD027396,CUST07298,2024-09-28,Delivered,Mumbai
ORD027397,CUST00458,2025-04-29,Delivered,Lucknow
ORD027398,CUST04294,2025-02-10,Delivered,Ludhiana
ORD027399,CUST06058,2025-12-01,Delivered,Ahmedabad
ORD027400,CUST03444,2025-05-21,Delivered,Chennai
ORD027401,CUST04829,2025-12-06,Delivered,Pune
ORD027402,CUST04500,2025-06-26,Delivered,Pune
ORD027403,CUST00907,2025-07-30,Delivered,Bengaluru
ORD027404,CUST02064,2025-04-19,Delivered,Kolkata
ORD027405,CUST07762,2025-11-20,Cancelled,Agra
ORD027406,CUST11441,2025-01-01,Shipped,Mumbai
ORD027407,CUST00883,2025-10-10,Delivered,Hyderabad
ORD027408,CUST08265,2025-11-02,Delivered,Jaipur
ORD027409,CUST02390,2024-01-18,Delivered,Gurugram
ORD027410,CUST04624,2025-10-21,Delivered,Delhi
ORD027411,CUST00958,2025-02-24,Delivered,Hyderabad
ORD027412,CUST07908,2025-08-23,Delivered,Kolkata
ORD027413,CUST04918,2025-03-30,Delivered,Bengaluru
ORD027414,CUST09076,2025-01-08,Cancelled,Ahmedabad
ORD027415,CUST01662,2025-02-21,Delivered,Hyderabad
ORD027416,CUST04446,2025-01-05,Delivered,Ahmedabad
ORD027417,CUST01141,2025-02-06,Delivered,Indore
ORD027418,CUST10671,2025-01-19,Delivered,Vadodara
ORD027419,CUST09625,2025-10-08,Delivered,Hyderabad
ORD027420,CUST01819,2025-05-09,Delivered,Kochi
ORD027421,CUST06107,2025-10-26,Delivered,Jaipur
ORD027422,CUST03597,2025-10-20,Delivered,Jaipur
ORD027423,CUST09320,2024-07-03,Delivered,Nashik
ORD027424,CUST07965,2025-04-02,Delivered,Kolkata
ORD027425,CUST03536,2025-04-30,Cancelled,Ghaziabad
ORD027426,CUST07813,2025-12-21,Delivered,Kolkata
ORD027427,CUST09669,2025-10-15,Cancelled,Hyderabad
ORD027428,CUST02457,2025-09-02,Delivered,Indore
ORD027429,CUST10058,2025-10-22,Returned,Patna
ORD027430,CUST10247,2025-10-29,Delivered,Delhi
ORD027431,CUST11983,2025-11-29,Delivered,Bengaluru
ORD027432,CUST00967,2025-12-26,Delivered,Noida
ORD027433,CUST08604,2025-12-30,Shipped,Ahmedabad
ORD027434,CUST07583,2024-12-19,Returned,Jaipur
ORD027435,CUST02196,2025-12-31,Returned,Chennai
ORD027436,CUST00151,2025-09-03,Delivered,Jaipur
ORD027437,CUST06701,2024-06-23,Cancelled,Delhi
ORD027438,CUST06752,2025-07-19,Delivered,Mumbai
ORD027439,CUST10438,2025-09-02,Delivered,Mumbai
ORD027440,CUST03005,2025-04-19,Delivered,Chennai
ORD027441,CUST02715,2025-10-07,Delivered,Chandigarh
ORD027442,CUST05554,2024-09-30,Cancelled,Ahmedabad
ORD027443,CUST04700,2025-11-18,Delivered,Pune
ORD027444,CUST10462,2025-03-16,Cancelled,Pune
ORD027445,CUST04085,2025-09-08,Delivered,Bhopal
ORD027446,CUST02168,2025-08-10,Cancelled,Bengaluru
ORD027447,CUST06200,2025-09-27,Delivered,Thane
ORD027448,CUST01979,2025-03-27,Delivered,Kolkata
ORD027449,CUST07221,2025-03-21,Delivered,Pune
ORD027450,CUST05569,2024-10-04,Cancelled,Indore
ORD027451,CUST06670,2025-08-28,Delivered,Kolkata
ORD027452,CUST05016,2025-03-24,Returned,Mumbai
ORD027453,CUST01453,2025-11-24,Shipped,Surat
ORD027454,CUST02834,2025-08-19,Cancelled,Mumbai
ORD027455,CUST01364,2024-03-06,Delivered,Gurugram
ORD027456,CUST03733,2025-08-15,Delivered,Thane
ORD027457,CUST10197,2024-11-12,Delivered,Chennai
ORD027458,CUST03167,2025-07-07,Delivered,Delhi
ORD027459,CUST08088,2025-08-22,Delivered,Pune
ORD027460,CUST00659,2024-12-18,Cancelled,Mumbai
ORD027461,CUST11872,2025-12-22,Returned,Nagpur
ORD027462,CUST10387,2025-04-01,Delivered,Ghaziabad
ORD027463,CUST11667,2025-03-07,Delivered,Chennai
ORD027464,CUST05136,2024-11-05,Delivered,Visakhapatnam
ORD027465,CUST01554,2025-05-09,Delivered,Noida
ORD027466,CUST08196,2025-09-28,Cancelled,Chennai
ORD027467,CUST05664,2025-11-09,Delivered,Mumbai
ORD027468,CUST11539,2025-11-18,Delivered,Kochi
ORD027469,CUST02845,2025-08-28,Cancelled,Mumbai
ORD027470,CUST07525,2024-07-13,Delivered,Hyderabad
ORD027471,CUST02468,2025-02-18,Delivered,Hyderabad
ORD027472,CUST05615,2025-03-15,Cancelled,Mumbai
ORD027473,CUST02353,2024-11-27,Delivered,Mumbai
ORD027474,CUST09498,2024-01-19,Delivered,Lucknow
ORD027475,CUST04624,2025-10-02,Shipped,Delhi
ORD027476,CUST10089,2024-05-24,Delivered,Pune
ORD027477,CUST01878,2024-10-21,Delivered,Chennai
ORD027478,CUST03315,2025-01-28,Delivered,Visakhapatnam
ORD027479,CUST01339,2025-12-20,Returned,Gurugram
ORD027480,CUST07724,2024-10-18,Delivered,Gurugram
ORD027481,CUST03960,2025-03-26,Delivered,Mumbai
ORD027482,CUST07176,2025-10-14,Shipped,Bengaluru
ORD027483,CUST09046,2025-09-03,Delivered,Mumbai
ORD027484,CUST04645,2025-11-04,Delivered,Thane
ORD027485,CUST08995,2024-09-03,Delivered,Mumbai
ORD027486,CUST09544,2025-10-27,Delivered,Indore
ORD027487,CUST10070,2025-09-26,Cancelled,Kanpur
ORD027488,CUST05752,2025-10-01,Delivered,Visakhapatnam
ORD027489,CUST04676,2024-12-26,Delivered,Rajkot
ORD027490,CUST03078,2025-03-15,Delivered,Indore
ORD027491,CUST05187,2024-10-12,Delivered,Mumbai
ORD027492,CUST10635,2025-07-29,Delivered,Mumbai
ORD027493,CUST10307,2025-07-07,Delivered,Bengaluru
ORD027494,CUST09117,2024-07-14,Delivered,Chennai
ORD027495,CUST10819,2024-03-18,Delivered,Lucknow
ORD027496,CUST00889,2025-05-23,Delivered,Delhi
ORD027497,CUST00448,2024-11-26,Delivered,Bengaluru
ORD027498,CUST11229,2025-02-22,Delivered,Ahmedabad
ORD027499,CUST11259,2024-11-26,Delivered,Delhi
ORD027500,CUST01468,2024-03-13,Delivered,Hyderabad
ORD027501,CUST09561,2025-07-21,Delivered,Bhopal
ORD027502,CUST08090,2025-05-28,Delivered,Visakhapatnam
ORD027503,CUST08120,2025-05-20,Cancelled,Ahmedabad
ORD027504,CUST08721,2025-12-27,Returned,Bengaluru
ORD027505,CUST01939,2024-05-16,Delivered,Nashik
ORD027506,CUST03814,2025-11-25,Delivered,Ahmedabad
ORD027507,CUST05843,2024-03-04,Delivered,Delhi
ORD027508,CUST05147,2025-11-20,Delivered,Chandigarh
ORD027509,CUST09889,2025-01-11,Delivered,Indore
ORD027510,CUST03881,2025-12-04,Delivered,Delhi
ORD027511,CUST06110,2025-03-15,Delivered,Mumbai
ORD027512,CUST09679,2024-12-28,Delivered,Guwahati
ORD027513,CUST02221,2025-12-03,Delivered,Chennai
ORD027514,CUST05554,2024-06-29,Shipped,Ahmedabad
ORD027515,CUST03796,2025-02-01,Delivered,Delhi
ORD027516,CUST07455,2025-12-27,Delivered,Kolkata
ORD027517,CUST00249,2025-04-02,Delivered,Gurugram
ORD027518,CUST00504,2025-10-19,Delivered,Mumbai
ORD027519,CUST00411,2025-08-18,Delivered,Mumbai
ORD027520,CUST11573,2025-01-02,Cancelled,Delhi
ORD027521,CUST10226,2025-08-02,Shipped,Delhi
ORD027522,CUST09386,2025-04-27,Delivered,Surat
ORD027523,CUST07623,2025-07-22,Delivered,Indore
ORD027524,CUST05739,2025-08-01,Delivered,Mumbai
ORD027525,CUST07142,2025-08-03,Delivered,Ahmedabad
ORD027526,CUST10532,2024-03-29,Delivered,Mumbai
ORD027527,CUST00544,2025-11-13,Delivered,Ahmedabad
ORD027528,CUST01955,2025-09-29,Shipped,Mumbai
ORD027529,CUST06426,2024-07-19,Shipped,Delhi
ORD027530,CUST06426,2025-04-14,Delivered,Delhi
ORD027531,CUST00445,2024-04-20,Delivered,Pune
ORD027532,CUST00433,2025-11-15,Delivered,Indore
ORD027533,CUST06361,2024-12-24,Delivered,Kochi
ORD027534,CUST02129,2024-02-04,Delivered,Chandigarh
ORD027535,CUST04388,2024-10-08,Delivered,Lucknow
ORD027536,CUST01754,2025-09-03,Delivered,Ahmedabad
ORD027537,CUST09718,2024-02-01,Cancelled,Kochi
ORD027538,CUST01660,2024-11-14,Delivered,Lucknow
ORD027539,CUST06466,2025-10-04,Delivered,Kanpur
ORD027540,CUST07816,2025-01-30,Delivered,Bengaluru
ORD027541,CUST10140,2025-08-15,Delivered,Mumbai
ORD027542,CUST00143,2025-11-26,Returned,Lucknow
ORD027543,CUST05150,2024-10-15,Delivered,Chennai
ORD027544,CUST03475,2025-10-08,Delivered,Hyderabad
ORD027545,CUST09479,2024-04-23,Delivered,Bhopal
ORD027546,CUST06507,2025-12-08,Cancelled,Bengaluru
ORD027547,CUST04080,2025-10-25,Delivered,Ludhiana
ORD027548,CUST05962,2025-08-28,Delivered,Hyderabad
ORD027549,CUST06578,2025-12-18,Delivered,Pune
ORD027550,CUST10477,2024-12-04,Delivered,Chennai
ORD027551,CUST06287,2024-09-25,Delivered,Pune
ORD027552,CUST02734,2025-09-16,Delivered,Kanpur
ORD027553,CUST10298,2025-09-30,Delivered,Kolkata
ORD027554,CUST08714,2025-06-11,Delivered,Jaipur
ORD027555,CUST05698,2025-10-10,Returned,Kolkata
ORD027556,CUST06082,2025-02-03,Delivered,Hyderabad
ORD027557,CUST03005,2024-01-20,Shipped,Chennai
ORD027558,CUST03222,2025-12-11,Delivered,Ahmedabad
ORD027559,CUST08243,2025-12-17,Delivered,Kanpur
ORD027560,CUST08366,2025-12-11,Delivered,Bengaluru
ORD027561,CUST06799,2025-04-14,Returned,Indore
ORD027562,CUST01297,2024-07-22,Cancelled,Visakhapatnam
ORD027563,CUST02212,2025-10-23,Cancelled,Mumbai
ORD027564,CUST00429,2024-08-05,Delivered,Hyderabad
ORD027565,CUST08500,2024-12-07,Delivered,Mumbai
ORD027566,CUST00811,2024-06-06,Delivered,Mumbai
ORD027567,CUST11295,2025-03-24,Delivered,Guwahati
ORD027568,CUST02517,2025-04-30,Shipped,Chennai
ORD027569,CUST11476,2024-02-11,Delivered,Mumbai
ORD027570,CUST11673,2024-12-01,Delivered,Kanpur
ORD027571,CUST02910,2024-11-18,Delivered,Coimbatore
ORD027572,CUST10776,2024-12-13,Cancelled,Bengaluru
ORD027573,CUST08297,2025-01-25,Delivered,Jaipur
ORD027574,CUST08814,2025-10-11,Shipped,Visakhapatnam
ORD027575,CUST10397,2024-05-02,Delivered,Chennai
ORD027576,CUST03039,2024-05-31,Delivered,Ludhiana
ORD027577,CUST06538,2025-06-04,Delivered,Bengaluru
ORD027578,CUST09597,2025-11-14,Delivered,Noida
ORD027579,CUST07241,2025-08-03,Delivered,Ahmedabad
ORD027580,CUST00508,2025-12-31,Cancelled,Bengaluru
ORD027581,CUST02083,2025-09-17,Delivered,Kolkata
ORD027582,CUST00176,2025-05-20,Delivered,Chennai
ORD027583,CUST07284,2025-12-13,Delivered,Mumbai
ORD027584,CUST10196,2025-09-16,Delivered,Lucknow
ORD027585,CUST01209,2025-08-23,Delivered,Delhi
ORD027586,CUST10264,2025-01-29,Delivered,Patna
ORD027587,CUST08607,2024-03-23,Delivered,Hyderabad
ORD027588,CUST01523,2025-07-16,Delivered,Agra
ORD027589,CUST01201,2025-02-02,Shipped,Mumbai
ORD027590,CUST01505,2025-08-22,Returned,Surat
ORD027591,CUST09372,2024-08-14,Delivered,Mumbai
ORD027592,CUST05053,2025-05-04,Returned,Kochi
ORD027593,CUST04991,2025-05-29,Delivered,Pune
ORD027594,CUST05861,2025-08-14,Delivered,Ghaziabad
ORD027595,CUST05841,2024-10-28,Returned,Ludhiana
ORD027596,CUST08829,2025-12-07,Delivered,Ghaziabad
ORD027597,CUST08823,2025-06-21,Delivered,Bengaluru
ORD027598,CUST00312,2024-12-20,Delivered,Bhopal
ORD027599,CUST05094,2024-10-21,Delivered,Ludhiana
ORD027600,CUST04883,2025-05-04,Delivered,Delhi
ORD027601,CUST04133,2024-08-21,Delivered,Delhi
ORD027602,CUST07179,2025-10-06,Delivered,Indore
ORD027603,CUST09199,2024-04-05,Cancelled,Ahmedabad
ORD027604,CUST06491,2025-05-09,Delivered,Delhi
ORD027605,CUST07370,2025-10-06,Delivered,Hyderabad
ORD027606,CUST10657,2025-08-27,Delivered,Chennai
ORD027607,CUST01616,2024-11-11,Shipped,Thane
ORD027608,CUST11361,2025-11-30,Delivered,Noida
ORD027609,CUST11330,2025-10-12,Delivered,Chennai
ORD027610,CUST08460,2025-08-12,Shipped,Bengaluru
ORD027611,CUST08061,2025-02-07,Delivered,Chennai
ORD027612,CUST07317,2025-12-16,Shipped,Thane
ORD027613,CUST06947,2025-10-01,Delivered,Mumbai
ORD027614,CUST08924,2024-09-11,Delivered,Lucknow
ORD027615,CUST09291,2024-12-20,Cancelled,Pune
ORD027616,CUST09927,2025-01-21,Delivered,Kanpur
ORD027617,CUST06892,2025-11-07,Delivered,Hyderabad
ORD027618,CUST08232,2025-01-18,Returned,Visakhapatnam
ORD027619,CUST09188,2025-10-03,Delivered,Delhi
ORD027620,CUST11573,2025-04-21,Delivered,Delhi
ORD027621,CUST09661,2025-08-18,Delivered,Thane
ORD027622,CUST00416,2024-02-05,Delivered,Pune
ORD027623,CUST10278,2025-10-23,Delivered,Ghaziabad
ORD027624,CUST03392,2025-09-18,Returned,Vadodara
ORD027625,CUST02554,2025-09-07,Delivered,Noida
ORD027626,CUST09882,2024-06-02,Delivered,Gurugram
ORD027627,CUST00932,2024-10-02,Delivered,Kolkata
ORD027628,CUST01099,2025-08-19,Delivered,Surat
ORD027629,CUST01682,2025-12-24,Delivered,Chennai
ORD027630,CUST08851,2024-05-02,Delivered,Ghaziabad
ORD027631,CUST01756,2024-11-11,Delivered,Kolkata
ORD027632,CUST08357,2025-11-10,Delivered,Surat
ORD027633,CUST02500,2025-01-03,Delivered,Pune
ORD027634,CUST00711,2025-11-09,Delivered,Ahmedabad
ORD027635,CUST10303,2025-01-04,Delivered,Bengaluru
ORD027636,CUST10965,2025-05-09,Shipped,Delhi
ORD027637,CUST10563,2025-09-20,Delivered,Delhi
ORD027638,CUST06188,2024-05-23,Shipped,Ahmedabad
ORD027639,CUST01513,2025-08-14,Delivered,Bhopal
ORD027640,CUST01544,2025-10-29,Returned,Mumbai
ORD027641,CUST02489,2024-06-24,Delivered,Gurugram
ORD027642,CUST06374,2025-08-07,Delivered,Nashik
ORD027643,CUST09807,2025-07-26,Returned,Kolkata
ORD027644,CUST04875,2025-10-30,Delivered,Kanpur
ORD027645,CUST11516,2024-12-10,Delivered,Delhi
ORD027646,CUST02560,2024-12-05,Delivered,Vadodara
ORD027647,CUST09704,2024-11-04,Delivered,Noida
ORD027648,CUST03055,2025-11-02,Returned,Patna
ORD027649,CUST06327,2025-12-03,Delivered,Surat
ORD027650,CUST00804,2024-12-24,Delivered,Thane
ORD027651,CUST02317,2024-01-05,Delivered,Vadodara
ORD027652,CUST08027,2025-10-22,Delivered,Pune
ORD027653,CUST07762,2025-09-13,Cancelled,Agra
ORD027654,CUST02744,2025-07-07,Delivered,Hyderabad
ORD027655,CUST08478,2025-05-30,Delivered,Mumbai
ORD027656,CUST11007,2025-08-24,Returned,Bengaluru
ORD027657,CUST04611,2025-11-08,Delivered,Patna
ORD027658,CUST02354,2025-08-20,Delivered,Lucknow
ORD027659,CUST02947,2025-01-25,Shipped,Kanpur
ORD027660,CUST05112,2024-12-24,Delivered,Pune
ORD027661,CUST03173,2025-03-22,Cancelled,Coimbatore
ORD027662,CUST00302,2025-01-30,Shipped,Noida
ORD027663,CUST09687,2025-09-14,Delivered,Bhopal
ORD027664,CUST09434,2024-10-01,Delivered,Bengaluru
ORD027665,CUST03374,2025-02-19,Delivered,Kolkata
ORD027666,CUST10530,2024-11-21,Delivered,Bhopal
ORD027667,CUST05569,2025-02-25,Delivered,Indore
ORD027668,CUST02195,2025-05-05,Delivered,Mumbai
ORD027669,CUST05742,2025-02-25,Delivered,Gurugram
ORD027670,CUST03009,2024-10-01,Cancelled,Bengaluru
ORD027671,CUST02888,2025-09-27,Delivered,Lucknow
ORD027672,CUST00281,2025-10-25,Delivered,Guwahati
ORD027673,CUST06064,2024-06-05,Delivered,Coimbatore
ORD027674,CUST05094,2025-05-11,Returned,Ludhiana
ORD027675,CUST07103,2025-07-11,Delivered,Ghaziabad
ORD027676,CUST09374,2025-10-08,Delivered,Rajkot
ORD027677,CUST03660,2025-06-21,Delivered,Jaipur
ORD027678,CUST07457,2025-10-03,Shipped,Hyderabad
ORD027679,CUST03938,2025-11-29,Delivered,Chennai
ORD027680,CUST07347,2025-09-11,Delivered,Delhi
ORD027681,CUST04635,2025-03-19,Shipped,Hyderabad
ORD027682,CUST08510,2025-08-16,Delivered,Ludhiana
ORD027683,CUST03555,2025-01-05,Delivered,Surat
ORD027684,CUST07716,2025-03-16,Delivered,Kanpur
ORD027685,CUST11952,2025-12-15,Delivered,Pune
ORD027686,CUST02899,2025-01-08,Delivered,Bengaluru
ORD027687,CUST07297,2025-11-18,Returned,Delhi
ORD027688,CUST07723,2024-02-01,Delivered,Pune
ORD027689,CUST06378,2025-10-20,Delivered,Bengaluru
ORD027690,CUST07347,2024-09-05,Delivered,Delhi
ORD027691,CUST11665,2025-10-28,Delivered,Pune
ORD027692,CUST04378,2024-03-18,Delivered,Kolkata
ORD027693,CUST10502,2024-04-27,Delivered,Delhi
ORD027694,CUST00353,2025-04-30,Delivered,Mumbai
ORD027695,CUST04618,2025-02-04,Returned,Mumbai
ORD027696,CUST11852,2025-07-29,Shipped,Ahmedabad
ORD027697,CUST09260,2025-04-13,Delivered,Mumbai
ORD027698,CUST00498,2025-12-17,Delivered,Indore
ORD027699,CUST01262,2024-10-06,Delivered,Indore
ORD027700,CUST10903,2025-10-31,Delivered,Mumbai
ORD027701,CUST11398,2025-12-01,Delivered,Kolkata
ORD027702,CUST01782,2025-06-28,Delivered,Pune
ORD027703,CUST08392,2025-08-30,Delivered,Hyderabad
ORD027704,CUST03652,2025-10-30,Delivered,Pune
ORD027705,CUST00489,2025-11-25,Delivered,Ludhiana
ORD027706,CUST11442,2024-02-05,Delivered,Mumbai
ORD027707,CUST06058,2024-11-20,Delivered,Ahmedabad
ORD027708,CUST10839,2025-03-09,Delivered,Gurugram
ORD027709,CUST00866,2025-07-21,Delivered,Mumbai
ORD027710,CUST02105,2025-10-02,Shipped,Jaipur
ORD027711,CUST02359,2025-11-11,Delivered,Ghaziabad
ORD027712,CUST07916,2025-10-10,Delivered,Hyderabad
ORD027713,CUST05965,2025-05-16,Delivered,Delhi
ORD027714,CUST03039,2024-05-26,Cancelled,Ludhiana
ORD027715,CUST04843,2024-07-27,Delivered,Mumbai
ORD027716,CUST05573,2024-11-12,Shipped,Delhi
ORD027717,CUST07961,2024-12-08,Delivered,Visakhapatnam
ORD027718,CUST09021,2025-08-17,Delivered,Ghaziabad
ORD027719,CUST07809,2025-11-03,Delivered,Chennai
ORD027720,CUST05366,2025-12-31,Delivered,Coimbatore
ORD027721,CUST06509,2024-11-18,Delivered,Ghaziabad
ORD027722,CUST07093,2025-08-21,Returned,Hyderabad
ORD027723,CUST09947,2025-07-23,Delivered,Delhi
ORD027724,CUST07162,2025-10-01,Delivered,Ahmedabad
ORD027725,CUST00589,2024-12-22,Shipped,Delhi
ORD027726,CUST06866,2025-06-29,Cancelled,Bengaluru
ORD027727,CUST04065,2024-03-10,Delivered,Ahmedabad
ORD027728,CUST11455,2025-11-03,Delivered,Hyderabad
ORD027729,CUST04893,2024-06-21,Delivered,Patna
ORD027730,CUST01755,2024-05-09,Cancelled,Delhi
ORD027731,CUST04063,2025-12-29,Delivered,Nagpur
ORD027732,CUST01741,2025-09-25,Returned,Mumbai
ORD027733,CUST08970,2024-12-05,Returned,Mumbai
ORD027734,CUST08323,2024-12-29,Delivered,Kolkata
ORD027735,CUST11230,2025-06-19,Delivered,Ahmedabad
ORD027736,CUST05584,2025-03-12,Delivered,Chennai
ORD027737,CUST04878,2025-12-07,Delivered,Indore
ORD027738,CUST00210,2024-11-08,Delivered,Guwahati
ORD027739,CUST08094,2025-10-09,Delivered,Surat
ORD027740,CUST05649,2025-01-10,Delivered,Kanpur
ORD027741,CUST06300,2025-11-24,Delivered,Thane
ORD027742,CUST10193,2025-06-10,Cancelled,Lucknow
ORD027743,CUST06593,2024-10-04,Shipped,Mumbai
ORD027744,CUST06798,2024-10-03,Delivered,Bhopal
ORD027745,CUST11071,2025-11-27,Delivered,Noida
ORD027746,CUST03902,2025-10-08,Delivered,Jaipur
ORD027747,CUST02346,2025-07-09,Delivered,Bengaluru
ORD027748,CUST02182,2025-09-14,Delivered,Hyderabad
ORD027749,CUST02333,2025-07-31,Delivered,Visakhapatnam
ORD027750,CUST05990,2025-12-28,Delivered,Hyderabad
ORD027751,CUST08349,2025-03-23,Delivered,Indore
ORD027752,CUST04921,2024-12-04,Delivered,Lucknow
ORD027753,CUST08777,2025-04-12,Delivered,Bhopal
ORD027754,CUST08714,2025-10-17,Delivered,Jaipur
ORD027755,CUST08770,2024-10-13,Delivered,Indore
ORD027756,CUST02100,2025-07-31,Delivered,Ahmedabad
ORD027757,CUST07569,2025-12-15,Shipped,Thane
ORD027758,CUST05484,2024-12-22,Delivered,Delhi
ORD027759,CUST11219,2025-11-21,Delivered,Bengaluru
ORD027760,CUST01673,2025-12-08,Delivered,Ahmedabad
ORD027761,CUST04628,2025-09-12,Delivered,Bhopal
ORD027762,CUST07189,2025-05-09,Delivered,Gurugram
ORD027763,CUST07250,2025-10-09,Delivered,Lucknow
ORD027764,CUST11256,2024-02-11,Shipped,Patna
ORD027765,CUST01896,2025-01-29,Delivered,Ludhiana
ORD027766,CUST06575,2024-08-11,Cancelled,Ahmedabad
ORD027767,CUST02527,2025-12-18,Delivered,Ludhiana
ORD027768,CUST04856,2025-12-16,Delivered,Surat
ORD027769,CUST09021,2025-01-28,Delivered,Ghaziabad
ORD027770,CUST05390,2025-10-07,Delivered,Agra
ORD027771,CUST10092,2025-08-06,Cancelled,Coimbatore
ORD027772,CUST06937,2025-09-15,Delivered,Bengaluru
ORD027773,CUST05457,2025-02-18,Cancelled,Gurugram
ORD027774,CUST04615,2025-06-07,Delivered,Lucknow
ORD027775,CUST05774,2025-09-27,Delivered,Nagpur
ORD027776,CUST06959,2024-11-21,Delivered,Ahmedabad
ORD027777,CUST04284,2025-02-06,Delivered,Bengaluru
ORD027778,CUST08924,2025-11-22,Delivered,Lucknow
ORD027779,CUST00890,2025-05-26,Delivered,Vadodara
ORD027780,CUST08360,2025-06-07,Delivered,Bengaluru
ORD027781,CUST05304,2025-06-07,Delivered,Rajkot
ORD027782,CUST08724,2025-06-10,Delivered,Ahmedabad
ORD027783,CUST09858,2024-12-14,Delivered,Surat
ORD027784,CUST10386,2025-04-22,Delivered,Kanpur
ORD027785,CUST06257,2025-03-08,Delivered,Kolkata
ORD027786,CUST01575,2025-08-23,Delivered,Indore
ORD027787,CUST06049,2025-06-16,Delivered,Mumbai
ORD027788,CUST00556,2024-11-15,Delivered,Mumbai
ORD027789,CUST01912,2025-10-21,Returned,Nashik
ORD027790,CUST07716,2024-04-01,Delivered,Kanpur
ORD027791,CUST02525,2025-10-14,Delivered,Chandigarh
ORD027792,CUST06954,2025-01-21,Returned,Gurugram
ORD027793,CUST00899,2024-10-25,Delivered,Indore
ORD027794,CUST00522,2025-01-09,Delivered,Delhi
ORD027795,CUST09326,2025-03-15,Delivered,Indore
ORD027796,CUST00574,2025-07-09,Delivered,Bengaluru
ORD027797,CUST09590,2025-10-24,Delivered,Mumbai
ORD027798,CUST02375,2025-07-30,Delivered,Indore
ORD027799,CUST05534,2025-08-02,Returned,Indore
ORD027800,CUST06378,2025-11-02,Delivered,Bengaluru
ORD027801,CUST06794,2025-10-05,Shipped,Agra
ORD027802,CUST02162,2025-06-18,Delivered,Hyderabad
ORD027803,CUST09478,2025-06-02,Shipped,Delhi
ORD027804,CUST05779,2025-11-05,Delivered,Nagpur
ORD027805,CUST10679,2024-05-03,Delivered,Ludhiana
ORD027806,CUST02341,2024-11-07,Delivered,Surat
ORD027807,CUST06167,2025-08-09,Delivered,Delhi
ORD027808,CUST09431,2025-04-11,Delivered,Lucknow
ORD027809,CUST02092,2025-12-09,Delivered,Mumbai
ORD027810,CUST03555,2025-05-26,Delivered,Surat
ORD027811,CUST01410,2025-04-22,Delivered,Hyderabad
ORD027812,CUST07765,2025-09-23,Delivered,Chennai
ORD027813,CUST04113,2025-04-10,Delivered,Nagpur
ORD027814,CUST03657,2025-11-09,Delivered,Bengaluru
ORD027815,CUST01249,2025-10-14,Delivered,Hyderabad
ORD027816,CUST06082,2025-09-11,Delivered,Hyderabad
ORD027817,CUST00539,2024-10-21,Delivered,Lucknow
ORD027818,CUST04014,2025-08-24,Returned,Thane
ORD027819,CUST05515,2024-08-04,Delivered,Ghaziabad
ORD027820,CUST03413,2025-11-23,Delivered,Mumbai
ORD027821,CUST04326,2024-12-03,Delivered,Thane
ORD027822,CUST00802,2024-12-02,Delivered,Thane
ORD027823,CUST08440,2025-07-30,Delivered,Bengaluru
ORD027824,CUST11036,2025-08-23,Delivered,Mumbai
ORD027825,CUST07989,2025-10-07,Returned,Ahmedabad
ORD027826,CUST09837,2024-01-11,Delivered,Chennai
ORD027827,CUST10418,2024-05-10,Shipped,Delhi
ORD027828,CUST11230,2025-11-30,Delivered,Ahmedabad
ORD027829,CUST05031,2025-05-01,Delivered,Rajkot
ORD027830,CUST07472,2025-09-05,Cancelled,Kanpur
ORD027831,CUST10368,2024-07-02,Shipped,Lucknow
ORD027832,CUST08274,2025-12-21,Delivered,Delhi
ORD027833,CUST02993,2025-12-25,Delivered,Indore
ORD027834,CUST05748,2025-10-09,Delivered,Mumbai
ORD027835,CUST03144,2025-07-07,Cancelled,Chennai
ORD027836,CUST07724,2024-10-18,Delivered,Gurugram
ORD027837,CUST01812,2025-10-03,Delivered,Kolkata
ORD027838,CUST11248,2024-11-06,Cancelled,Nagpur
ORD027839,CUST08049,2024-12-23,Delivered,Patna
ORD027840,CUST10969,2025-11-27,Delivered,Lucknow
ORD027841,CUST08242,2025-11-26,Delivered,Chennai
ORD027842,CUST08486,2025-07-08,Delivered,Chandigarh
ORD027843,CUST02172,2024-11-11,Delivered,Surat
ORD027844,CUST09396,2025-08-01,Delivered,Nagpur
ORD027845,CUST09365,2025-06-27,Delivered,Surat
ORD027846,CUST09205,2024-10-02,Delivered,Pune
ORD027847,CUST04738,2024-03-30,Returned,Surat
ORD027848,CUST01469,2025-12-05,Delivered,Nashik
ORD027849,CUST00235,2025-11-23,Delivered,Coimbatore
ORD027850,CUST03733,2025-12-30,Delivered,Thane
ORD027851,CUST10885,2025-07-22,Delivered,Rajkot
ORD027852,CUST08820,2025-10-25,Delivered,Delhi
ORD027853,CUST04709,2025-08-12,Cancelled,Vadodara
ORD027854,CUST11396,2025-07-08,Delivered,Lucknow
ORD027855,CUST11855,2024-11-13,Returned,Ghaziabad
ORD027856,CUST01154,2024-08-27,Delivered,Nashik
ORD027857,CUST06798,2024-02-27,Returned,Bhopal
