order_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_amount
ORD018788,PROD0108,3,626.16,0,1878.48,0.0,1878.48
ORD018788,PROD0159,1,9817.95,15,9817.95,1472.69,8345.26
ORD018788,PROD0070,1,387.63,0,387.63,0.0,387.63
ORD018788,PROD0293,1,4066.66,5,4066.66,203.33,3863.33
ORD018788,PROD0379,2,388.88,5,777.76,38.89,738.87
ORD018789,PROD0493,3,3316.82,20,9950.46,1990.09,7960.37
ORD018789,PROD0178,1,9537.42,30,9537.42,2861.23,6676.19
ORD018789,PROD0401,2,424.9,10,849.8,84.98,764.82
ORD018789,PROD0054,2,421.79,30,843.58,253.07,590.51
ORD018790,PROD0318,1,4385.78,10,4385.78,438.58,3947.2
ORD018790,PROD0087,1,625.86,0,625.86,0.0,625.86
ORD018791,PROD0403,1,8573.07,5,8573.07,428.65,8144.42
ORD018792,PROD0117,1,859.21,15,859.21,128.88,730.33
ORD018792,PROD0248,1,2443.78,10,2443.78,244.38,2199.4
ORD018792,PROD0205,4,1372.64,0,5490.56,0.0,5490.56
ORD018792,PROD0209,1,442.4,10,442.4,44.24,398.16
ORD018793,PROD0210,2,1893.55,15,3787.1,568.07,3219.03
ORD018793,PROD0133,1,1988.69,0,1988.69,0.0,1988.69
ORD018794,PROD0221,2,410.31,5,820.62,41.03,779.59
ORD018794,PROD0238,2,17660.48,20,35320.96,7064.19,28256.77
ORD018794,PROD0293,3,3983.76,25,11951.28,2987.82,8963.46
ORD018795,PROD0391,2,1168.11,0,2336.22,0.0,2336.22
ORD018796,PROD0269,1,6210.91,10,6210.91,621.09,5589.82
ORD018796,PROD0159,3,9882.5,15,29647.5,4447.12,25200.38
ORD018797,PROD0275,3,1239.16,5,3717.48,185.87,3531.61
ORD018797,PROD0469,1,776.88,0,776.88,0.0,776.88
ORD018798,PROD0413,2,4786.12,0,9572.24,0.0,9572.24
ORD018799,PROD0414,3,13923.81,15,41771.43,6265.71,35505.72
ORD018799,PROD0386,3,664.96,10,1994.88,199.49,1795.39
ORD018800,PROD0191,3,802.57,0,2407.71,0.0,2407.71
ORD018800,PROD0238,1,16724.0,15,16724.0,2508.6,14215.4
ORD018800,PROD0036,2,2381.46,0,4762.92,0.0,4762.92
ORD018801,PROD0348,4,5895.96,0,23583.84,0.0,23583.84
ORD018802,PROD0095,1,196.84,25,196.84,49.21,147.63
ORD018802,PROD0068,1,2604.63,0,2604.63,0.0,2604.63
ORD018802,PROD0129,3,463.7,0,1391.1,0.0,1391.1
ORD018802,PROD0369,3,340.42,20,1021.26,204.25,817.01
ORD018803,PROD0497,1,3020.68,20,3020.68,604.14,2416.54
ORD018803,PROD0475,1,2220.77,5,2220.77,111.04,2109.73
ORD018804,PROD0200,2,676.62,0,1353.24,0.0,1353.24
ORD018804,PROD0194,3,4909.25,0,14727.75,0.0,14727.75
ORD018804,PROD0357,1,330.25,0,330.25,0.0,330.25
ORD018804,PROD0103,1,456.77,0,456.77,0.0,456.77
ORD018805,PROD0483,5,2960.92,5,14804.6,740.23,14064.37
ORD018806,PROD0206,3,1120.33,0,3360.99,0.0,3360.99
ORD018807,PROD0472,1,3419.84,25,3419.84,854.96,2564.88
ORD018807,PROD0305,1,414.5,0,414.5,0.0,414.5
ORD018807,PROD0434,2,899.02,25,1798.04,449.51,1348.53
ORD018808,PROD0231,2,694.08,10,1388.16,138.82,1249.34
ORD018808,PROD0043,1,9090.1,0,9090.1,0.0,9090.1
ORD018809,PROD0487,2,10208.8,25,20417.6,5104.4,15313.2
ORD018809,PROD0191,1,748.44,15,748.44,112.27,636.17
ORD018810,PROD0401,1,403.28,0,403.28,0.0,403.28
ORD018810,PROD0293,2,4063.2,0,8126.4,0.0,8126.4
ORD018810,PROD0424,1,39156.2,10,39156.2,3915.62,35240.58
ORD018811,PROD0064,1,3574.94,15,3574.94,536.24,3038.7
ORD018812,PROD0346,2,1258.37,15,2516.74,377.51,2139.23
ORD018812,PROD0327,2,1798.13,10,3596.26,359.63,3236.63
ORD018813,PROD0465,2,8925.38,5,17850.76,892.54,16958.22
ORD018814,PROD0066,1,1936.65,10,1936.65,193.66,1742.99
ORD018815,PROD0129,3,475.94,0,1427.82,0.0,1427.82
ORD018815,PROD0476,3,993.96,25,2981.88,745.47,2236.41
ORD018816,PROD0386,1,665.66,0,665.66,0.0,665.66
ORD018816,PROD0402,2,1738.46,10,3476.92,347.69,3129.23
ORD018817,PROD0423,1,1253.13,20,1253.13,250.63,1002.5
ORD018818,PROD0380,2,733.81,0,1467.62,0.0,1467.62
ORD018818,PROD0320,2,1108.87,5,2217.74,110.89,2106.85
ORD018819,PROD0373,1,354.71,0,354.71,0.0,354.71
ORD018819,PROD0102,1,842.36,15,842.36,126.35,716.01
ORD018819,PROD0438,1,1614.25,0,1614.25,0.0,1614.25
ORD018820,PROD0239,2,294.2,0,588.4,0.0,588.4
ORD018820,PROD0146,2,3913.0,0,7826.0,0.0,7826.0
ORD018820,PROD0027,2,1180.69,0,2361.38,0.0,2361.38
ORD018821,PROD0416,1,6549.84,0,6549.84,0.0,6549.84
ORD018821,PROD0221,3,414.31,15,1242.93,186.44,1056.49
ORD018821,PROD0188,1,2819.71,5,2819.71,140.99,2678.72
ORD018821,PROD0327,1,1656.54,20,1656.54,331.31,1325.23
ORD018822,PROD0471,1,58815.74,5,58815.74,2940.79,55874.95
ORD018823,PROD0058,2,615.38,10,1230.76,123.08,1107.68
ORD018824,PROD0343,4,4396.91,15,17587.64,2638.15,14949.49
ORD018824,PROD0386,1,671.01,10,671.01,67.1,603.91
ORD018824,PROD0376,1,14789.47,5,14789.47,739.47,14050.0
ORD018825,PROD0362,3,4036.45,10,12109.35,1210.94,10898.41
ORD018825,PROD0337,1,1227.79,5,1227.79,61.39,1166.4
ORD018826,PROD0353,1,196.01,0,196.01,0.0,196.01
ORD018826,PROD0190,1,1189.95,10,1189.95,119.0,1070.95
ORD018826,PROD0465,2,8376.34,0,16752.68,0.0,16752.68
ORD018827,PROD0054,4,428.22,25,1712.88,428.22,1284.66
ORD018827,PROD0335,1,2830.33,0,2830.33,0.0,2830.33
ORD018827,PROD0185,1,927.74,0,927.74,0.0,927.74
ORD018828,PROD0092,1,360.65,0,360.65,0.0,360.65
ORD018829,PROD0416,1,6156.06,5,6156.06,307.8,5848.26
ORD018829,PROD0078,1,4099.77,10,4099.77,409.98,3689.79
ORD018830,PROD0282,1,43446.29,5,43446.29,2172.31,41273.98
ORD018831,PROD0136,1,688.23,10,688.23,68.82,619.41
ORD018831,PROD0368,1,2474.65,0,2474.65,0.0,2474.65
ORD018831,PROD0017,1,10609.94,0,10609.94,0.0,10609.94
ORD018832,PROD0293,1,3908.99,0,3908.99,0.0,3908.99
ORD018832,PROD0107,1,37377.42,0,37377.42,0.0,37377.42
ORD018833,PROD0061,3,3131.99,0,9395.97,0.0,9395.97
ORD018834,PROD0089,3,610.16,20,1830.48,366.1,1464.38
ORD018835,PROD0314,1,8620.16,0,8620.16,0.0,8620.16
ORD018835,PROD0215,2,162.34,15,324.68,48.7,275.98
ORD018835,PROD0092,3,396.91,30,1190.73,357.22,833.51
ORD018836,PROD0263,1,356.67,0,356.67,0.0,356.67
ORD018836,PROD0489,1,459.46,0,459.46,0.0,459.46
ORD018837,PROD0097,2,62240.83,5,124481.66,6224.08,118257.58
ORD018838,PROD0292,1,56963.53,0,56963.53,0.0,56963.53
ORD018839,PROD0314,1,8620.3,0,8620.3,0.0,8620.3
ORD018839,PROD0424,4,39675.25,25,158701.0,39675.25,119025.75
ORD018839,PROD0198,1,927.88,5,927.88,46.39,881.49
ORD018840,PROD0099,2,341.93,0,683.86,0.0,683.86
ORD018841,PROD0363,2,177.92,10,355.84,35.58,320.26
ORD018841,PROD0210,4,1972.17,5,7888.68,394.43,7494.25
ORD018842,PROD0201,1,637.74,0,637.74,0.0,637.74
ORD018842,PROD0178,2,10231.61,25,20463.22,5115.8,15347.42
ORD018843,PROD0134,2,1219.92,10,2439.84,243.98,2195.86
ORD018843,PROD0470,2,2281.22,10,4562.44,456.24,4106.2
ORD018844,PROD0276,2,9960.12,0,19920.24,0.0,19920.24
ORD018845,PROD0004,2,1706.98,0,3413.96,0.0,3413.96
ORD018845,PROD0193,1,1347.7,0,1347.7,0.0,1347.7
ORD018845,PROD0348,1,6235.18,5,6235.18,311.76,5923.42
ORD018846,PROD0479,2,1258.81,15,2517.62,377.64,2139.98
ORD018846,PROD0245,2,9043.16,10,18086.32,1808.63,16277.69
ORD018846,PROD0341,1,27643.76,20,27643.76,5528.75,22115.01
ORD018847,PROD0319,2,648.4,0,1296.8,0.0,1296.8
ORD018848,PROD0093,1,11984.09,15,11984.09,1797.61,10186.48
ORD018848,PROD0341,3,25596.01,15,76788.03,11518.2,65269.83
ORD018848,PROD0359,2,507.39,0,1014.78,0.0,1014.78
ORD018848,PROD0036,3,2564.7,15,7694.1,1154.12,6539.98
ORD018848,PROD0483,1,2940.56,15,2940.56,441.08,2499.48
ORD018849,PROD0320,4,1181.02,10,4724.08,472.41,4251.67
ORD018850,PROD0480,1,2458.53,25,2458.53,614.63,1843.9
ORD018850,PROD0364,1,965.94,15,965.94,144.89,821.05
ORD018850,PROD0250,1,830.7,25,830.7,207.68,623.02
ORD018850,PROD0004,2,1615.65,20,3231.3,646.26,2585.04
ORD018850,PROD0062,4,189.09,5,756.36,37.82,718.54
ORD018851,PROD0059,1,152.86,20,152.86,30.57,122.29
ORD018851,PROD0375,4,153.0,5,612.0,30.6,581.4
ORD018852,PROD0125,3,2461.94,0,7385.82,0.0,7385.82
ORD018853,PROD0400,3,1737.23,0,5211.69,0.0,5211.69
ORD018853,PROD0159,1,9764.83,10,9764.83,976.48,8788.35
ORD018854,PROD0330,1,694.77,0,694.77,0.0,694.77
ORD018855,PROD0270,1,2647.2,0,2647.2,0.0,2647.2
ORD018855,PROD0330,1,664.88,10,664.88,66.49,598.39
ORD018855,PROD0407,1,832.35,0,832.35,0.0,832.35
ORD018855,PROD0310,1,510.62,15,510.62,76.59,434.03
ORD018855,PROD0376,4,15020.24,0,60080.96,0.0,60080.96
ORD018856,PROD0234,1,1399.19,10,1399.19,139.92,1259.27
ORD018856,PROD0248,1,2372.2,0,2372.2,0.0,2372.2
ORD018857,PROD0427,1,728.47,20,728.47,145.69,582.78
ORD018857,PROD0395,2,280.77,20,561.54,112.31,449.23
ORD018858,PROD0087,3,576.58,0,1729.74,0.0,1729.74
ORD018858,PROD0500,1,5030.51,5,5030.51,251.53,4778.98
ORD018859,PROD0276,1,10297.89,10,10297.89,1029.79,9268.1
ORD018860,PROD0182,1,1775.89,10,1775.89,177.59,1598.3
ORD018861,PROD0494,2,827.03,5,1654.06,82.7,1571.36
ORD018861,PROD0126,1,699.67,0,699.67,0.0,699.67
ORD018861,PROD0002,3,445.47,0,1336.41,0.0,1336.41
ORD018862,PROD0094,3,9927.94,0,29783.82,0.0,29783.82
ORD018863,PROD0068,1,2684.06,20,2684.06,536.81,2147.25
ORD018864,PROD0456,4,361.53,20,1446.12,289.22,1156.9
ORD018864,PROD0113,4,3474.95,10,13899.8,1389.98,12509.82
ORD018865,PROD0214,1,251.89,10,251.89,25.19,226.7
ORD018866,PROD0434,2,840.61,5,1681.22,84.06,1597.16
ORD018866,PROD0069,1,24311.46,0,24311.46,0.0,24311.46
ORD018866,PROD0427,1,750.38,0,750.38,0.0,750.38
ORD018866,PROD0386,1,721.0,30,721.0,216.3,504.7
ORD018867,PROD0245,1,9657.22,20,9657.22,1931.44,7725.78
ORD018867,PROD0465,1,8151.08,5,8151.08,407.55,7743.53
ORD018867,PROD0368,2,2523.14,10,5046.28,504.63,4541.65
ORD018868,PROD0350,2,3878.58,0,7757.16,0.0,7757.16
ORD018868,PROD0386,1,687.69,0,687.69,0.0,687.69
ORD018869,PROD0370,1,3231.45,0,3231.45,0.0,3231.45
ORD018869,PROD0465,1,8397.82,5,8397.82,419.89,7977.93
ORD018869,PROD0171,1,193.65,15,193.65,29.05,164.6
ORD018870,PROD0416,1,6477.31,5,6477.31,323.87,6153.44
ORD018871,PROD0480,1,2558.42,15,2558.42,383.76,2174.66
ORD018871,PROD0416,3,6310.17,10,18930.51,1893.05,17037.46
ORD018872,PROD0434,2,843.64,0,1687.28,0.0,1687.28
ORD018872,PROD0310,2,509.0,20,1018.0,203.6,814.4
ORD018872,PROD0097,3,64354.45,10,193063.35,19306.34,173757.01
ORD018873,PROD0451,3,5738.16,5,17214.48,860.72,16353.76
ORD018873,PROD0123,3,1072.51,15,3217.53,482.63,2734.9
ORD018873,PROD0080,1,590.54,5,590.54,29.53,561.01
ORD018874,PROD0401,2,419.87,20,839.74,167.95,671.79
ORD018875,PROD0248,4,2247.33,0,8989.32,0.0,8989.32
ORD018875,PROD0132,2,208.86,0,417.72,0.0,417.72
ORD018876,PROD0246,1,3174.08,5,3174.08,158.7,3015.38
ORD018876,PROD0092,1,374.68,0,374.68,0.0,374.68
ORD018877,PROD0416,1,6062.41,0,6062.41,0.0,6062.41
ORD018877,PROD0237,2,729.58,20,1459.16,291.83,1167.33
ORD018877,PROD0213,3,1990.14,10,5970.42,597.04,5373.38
ORD018878,PROD0099,3,358.18,20,1074.54,214.91,859.63
ORD018878,PROD0416,3,6216.88,5,18650.64,932.53,17718.11
ORD018878,PROD0095,5,203.51,0,1017.55,0.0,1017.55
ORD018878,PROD0303,2,1232.21,0,2464.42,0.0,2464.42
ORD018878,PROD0221,1,408.39,20,408.39,81.68,326.71
ORD018879,PROD0231,2,730.02,25,1460.04,365.01,1095.03
ORD018879,PROD0060,2,2346.0,0,4692.0,0.0,4692.0
ORD018879,PROD0471,2,57669.67,0,115339.34,0.0,115339.34
ORD018880,PROD0092,4,379.76,0,1519.04,0.0,1519.04
ORD018880,PROD0314,4,9469.68,0,37878.72,0.0,37878.72
ORD018881,PROD0007,1,380.43,0,380.43,0.0,380.43
ORD018881,PROD0314,1,9328.37,10,9328.37,932.84,8395.53
ORD018881,PROD0376,2,14705.52,15,29411.04,4411.66,24999.38
ORD018882,PROD0376,1,14016.44,10,14016.44,1401.64,12614.8
ORD018882,PROD0263,1,361.35,20,361.35,72.27,289.08
ORD018883,PROD0170,1,8981.69,25,8981.69,2245.42,6736.27
ORD018883,PROD0189,2,13943.68,5,27887.36,1394.37,26492.99
ORD018883,PROD0182,2,1790.68,0,3581.36,0.0,3581.36
ORD018883,PROD0091,1,1474.23,5,1474.23,73.71,1400.52
ORD018884,PROD0497,3,3048.48,0,9145.44,0.0,9145.44
ORD018884,PROD0066,3,2018.11,0,6054.33,0.0,6054.33
ORD018884,PROD0323,5,307.93,10,1539.65,153.96,1385.69
ORD018884,PROD0046,1,1729.43,5,1729.43,86.47,1642.96
ORD018884,PROD0139,3,3597.74,20,10793.22,2158.64,8634.58
ORD018885,PROD0004,2,1747.65,0,3495.3,0.0,3495.3
ORD018886,PROD0464,1,965.31,0,965.31,0.0,965.31
ORD018886,PROD0302,3,1855.54,30,5566.62,1669.99,3896.63
ORD018886,PROD0151,1,2239.85,0,2239.85,0.0,2239.85
ORD018887,PROD0082,3,1104.96,25,3314.88,828.72,2486.16
ORD018888,PROD0314,1,9226.4,0,9226.4,0.0,9226.4
ORD018889,PROD0018,1,411.24,0,411.24,0.0,411.24
ORD018889,PROD0011,2,913.7,15,1827.4,274.11,1553.29
ORD018889,PROD0109,4,740.07,10,2960.28,296.03,2664.25
ORD018889,PROD0421,1,511.13,15,511.13,76.67,434.46
ORD018889,PROD0069,1,23909.57,30,23909.57,7172.87,16736.7
ORD018890,PROD0483,1,2953.38,5,2953.38,147.67,2805.71
ORD018891,PROD0233,1,2410.74,0,2410.74,0.0,2410.74
ORD018892,PROD0488,4,1864.01,5,7456.04,372.8,7083.24
ORD018892,PROD0485,1,3434.44,0,3434.44,0.0,3434.44
ORD018892,PROD0122,1,754.93,20,754.93,150.99,603.94
ORD018892,PROD0300,3,321.4,5,964.2,48.21,915.99
ORD018893,PROD0078,1,3999.06,25,3999.06,999.76,2999.3
ORD018893,PROD0413,3,4648.4,0,13945.2,0.0,13945.2
ORD018893,PROD0407,3,854.7,20,2564.1,512.82,2051.28
ORD018894,PROD0332,2,380.19,5,760.38,38.02,722.36
ORD018894,PROD0430,1,1008.31,5,1008.31,50.42,957.89
ORD018894,PROD0314,1,9235.27,5,9235.27,461.76,8773.51
ORD018895,PROD0323,1,306.45,0,306.45,0.0,306.45
ORD018895,PROD0494,3,837.42,0,2512.26,0.0,2512.26
ORD018896,PROD0097,4,61324.72,10,245298.88,24529.89,220768.99
ORD018896,PROD0465,2,8436.75,0,16873.5,0.0,16873.5
ORD018897,PROD0495,1,9264.23,0,9264.23,0.0,9264.23
ORD018897,PROD0209,1,441.81,20,441.81,88.36,353.45
ORD018897,PROD0386,1,714.15,10,714.15,71.42,642.73
ORD018897,PROD0072,2,907.15,20,1814.3,362.86,1451.44
ORD018898,PROD0281,1,3129.82,20,3129.82,625.96,2503.86
ORD018898,PROD0159,3,9564.53,0,28693.59,0.0,28693.59
ORD018898,PROD0294,2,1062.91,0,2125.82,0.0,2125.82
ORD018898,PROD0113,2,3338.84,0,6677.68,0.0,6677.68
ORD018899,PROD0082,2,1131.27,5,2262.54,113.13,2149.41
ORD018899,PROD0231,1,726.65,5,726.65,36.33,690.32
ORD018899,PROD0172,3,23835.03,10,71505.09,7150.51,64354.58
ORD018900,PROD0036,2,2347.64,10,4695.28,469.53,4225.75
ORD018900,PROD0198,1,934.54,30,934.54,280.36,654.18
ORD018901,PROD0093,1,11519.52,5,11519.52,575.98,10943.54
ORD018902,PROD0087,1,583.5,10,583.5,58.35,525.15
ORD018903,PROD0394,5,1773.23,20,8866.15,1773.23,7092.92
ORD018904,PROD0475,1,2156.91,0,2156.91,0.0,2156.91
ORD018904,PROD0092,1,384.43,20,384.43,76.89,307.54
ORD018905,PROD0456,1,359.35,20,359.35,71.87,287.48
ORD018905,PROD0376,2,14186.57,10,28373.14,2837.31,25535.83
ORD018906,PROD0234,1,1401.8,0,1401.8,0.0,1401.8
ORD018906,PROD0407,1,865.53,10,865.53,86.55,778.98
ORD018906,PROD0068,3,2571.85,15,7715.55,1157.33,6558.22
ORD018906,PROD0352,5,770.34,25,3851.7,962.92,2888.78
ORD018907,PROD0364,3,1002.99,10,3008.97,300.9,2708.07
ORD018907,PROD0090,1,40819.38,20,40819.38,8163.88,32655.5
ORD018908,PROD0289,3,567.23,0,1701.69,0.0,1701.69
ORD018908,PROD0266,1,7173.54,0,7173.54,0.0,7173.54
ORD018909,PROD0134,2,1232.13,0,2464.26,0.0,2464.26
ORD018910,PROD0065,3,1594.99,0,4784.97,0.0,4784.97
ORD018910,PROD0003,2,1202.5,20,2405.0,481.0,1924.0
ORD018910,PROD0206,1,1174.76,0,1174.76,0.0,1174.76
ORD018910,PROD0008,1,14060.87,0,14060.87,0.0,14060.87
ORD018911,PROD0483,1,3039.85,0,3039.85,0.0,3039.85
ORD018911,PROD0051,1,1266.81,20,1266.81,253.36,1013.45
ORD018912,PROD0259,1,1997.64,0,1997.64,0.0,1997.64
ORD018912,PROD0008,1,14029.93,0,14029.93,0.0,14029.93
ORD018913,PROD0394,1,1815.93,10,1815.93,181.59,1634.34
ORD018913,PROD0068,1,2555.36,0,2555.36,0.0,2555.36
ORD018913,PROD0293,1,3972.8,0,3972.8,0.0,3972.8
ORD018914,PROD0348,2,6178.5,30,12357.0,3707.1,8649.9
ORD018914,PROD0495,3,9936.83,5,29810.49,1490.52,28319.97
ORD018914,PROD0226,3,1039.29,0,3117.87,0.0,3117.87
ORD018915,PROD0215,2,161.16,10,322.32,32.23,290.09
ORD018916,PROD0266,4,6823.64,0,27294.56,0.0,27294.56
ORD018916,PROD0015,1,3269.18,15,3269.18,490.38,2778.8
ORD018916,PROD0387,1,185.44,20,185.44,37.09,148.35
ORD018916,PROD0319,1,645.35,0,645.35,0.0,645.35
ORD018916,PROD0466,2,14455.97,5,28911.94,1445.6,27466.34
ORD018917,PROD0365,1,3693.46,0,3693.46,0.0,3693.46
ORD018917,PROD0354,3,285.8,15,857.4,128.61,728.79
ORD018917,PROD0364,1,953.96,0,953.96,0.0,953.96
ORD018918,PROD0066,1,1975.26,5,1975.26,98.76,1876.5
ORD018918,PROD0439,3,1044.28,10,3132.84,313.28,2819.56
ORD018919,PROD0303,2,1240.4,0,2480.8,0.0,2480.8
ORD018920,PROD0121,1,3318.83,15,3318.83,497.82,2821.01
ORD018920,PROD0012,2,1117.2,0,2234.4,0.0,2234.4
ORD018920,PROD0380,1,722.66,0,722.66,0.0,722.66
ORD018920,PROD0231,2,683.96,0,1367.92,0.0,1367.92
ORD018920,PROD0293,3,4067.05,10,12201.15,1220.12,10981.03
ORD018921,PROD0300,4,318.55,30,1274.2,382.26,891.94
ORD018921,PROD0326,1,1586.27,30,1586.27,475.88,1110.39
ORD018922,PROD0215,1,156.97,0,156.97,0.0,156.97
ORD018923,PROD0134,4,1194.42,10,4777.68,477.77,4299.91
ORD018923,PROD0416,1,6241.28,0,6241.28,0.0,6241.28
ORD018924,PROD0406,2,1789.19,0,3578.38,0.0,3578.38
ORD018924,PROD0046,1,1826.71,0,1826.71,0.0,1826.71
ORD018925,PROD0248,4,2463.62,0,9854.48,0.0,9854.48
ORD018926,PROD0053,1,1947.26,0,1947.26,0.0,1947.26
ORD018926,PROD0365,2,4037.77,5,8075.54,403.78,7671.76
ORD018926,PROD0287,2,6214.48,0,12428.96,0.0,12428.96
ORD018926,PROD0004,2,1726.16,0,3452.32,0.0,3452.32
ORD018926,PROD0423,1,1232.33,20,1232.33,246.47,985.86
ORD018927,PROD0439,1,1077.85,0,1077.85,0.0,1077.85
ORD018927,PROD0157,3,993.09,15,2979.27,446.89,2532.38
ORD018928,PROD0413,1,4461.14,5,4461.14,223.06,4238.08
ORD018929,PROD0453,1,5111.56,20,5111.56,1022.31,4089.25
ORD018929,PROD0036,1,2403.34,5,2403.34,120.17,2283.17
ORD018929,PROD0493,1,3536.39,0,3536.39,0.0,3536.39
ORD018930,PROD0371,1,988.75,15,988.75,148.31,840.44
ORD018930,PROD0435,3,170.69,15,512.07,76.81,435.26
ORD018930,PROD0490,5,1094.48,10,5472.4,547.24,4925.16
ORD018931,PROD0263,1,364.88,10,364.88,36.49,328.39
ORD018932,PROD0438,2,1567.28,5,3134.56,156.73,2977.83
ORD018932,PROD0019,2,683.39,0,1366.78,0.0,1366.78
ORD018932,PROD0099,3,366.16,15,1098.48,164.77,933.71
ORD018933,PROD0016,2,3463.89,30,6927.78,2078.33,4849.45
ORD018934,PROD0324,2,3508.66,0,7017.32,0.0,7017.32
ORD018934,PROD0376,3,14003.31,25,42009.93,10502.48,31507.45
ORD018934,PROD0049,3,169.89,0,509.67,0.0,509.67
ORD018935,PROD0193,5,1308.41,0,6542.05,0.0,6542.05
ORD018935,PROD0161,3,998.74,10,2996.22,299.62,2696.6
ORD018936,PROD0500,1,4894.21,5,4894.21,244.71,4649.5
ORD018936,PROD0012,1,1139.78,10,1139.78,113.98,1025.8
ORD018936,PROD0380,3,740.87,20,2222.61,444.52,1778.09
ORD018937,PROD0443,2,820.71,10,1641.42,164.14,1477.28
ORD018937,PROD0429,2,13445.34,15,26890.68,4033.6,22857.08
ORD018938,PROD0314,1,8635.77,20,8635.77,1727.15,6908.62
ORD018938,PROD0121,2,3574.64,25,7149.28,1787.32,5361.96
ORD018939,PROD0489,1,466.5,0,466.5,0.0,466.5
ORD018939,PROD0216,1,707.07,10,707.07,70.71,636.36
ORD018940,PROD0382,2,342.89,5,685.78,34.29,651.49
ORD018941,PROD0237,1,779.21,5,779.21,38.96,740.25
ORD018941,PROD0237,2,719.79,30,1439.58,431.87,1007.71
ORD018941,PROD0283,4,6123.79,15,24495.16,3674.27,20820.89
ORD018942,PROD0077,1,4560.15,0,4560.15,0.0,4560.15
ORD018942,PROD0127,1,701.54,0,701.54,0.0,701.54
ORD018943,PROD0434,3,836.25,0,2508.75,0.0,2508.75
ORD018943,PROD0136,2,697.73,20,1395.46,279.09,1116.37
ORD018943,PROD0108,1,669.57,5,669.57,33.48,636.09
ORD018943,PROD0323,1,313.09,5,313.09,15.65,297.44
ORD018944,PROD0497,2,2906.69,25,5813.38,1453.34,4360.04
ORD018944,PROD0407,1,817.34,0,817.34,0.0,817.34
ORD018945,PROD0489,4,475.7,25,1902.8,475.7,1427.1
ORD018946,PROD0097,1,59983.04,5,59983.04,2999.15,56983.89
ORD018947,PROD0452,1,3185.36,10,3185.36,318.54,2866.82
ORD018947,PROD0159,1,9569.24,5,9569.24,478.46,9090.78
ORD018947,PROD0015,1,3314.88,5,3314.88,165.74,3149.14
ORD018947,PROD0356,3,1798.99,0,5396.97,0.0,5396.97
ORD018948,PROD0500,5,5175.65,0,25878.25,0.0,25878.25
ORD018948,PROD0108,4,616.88,15,2467.52,370.13,2097.39
ORD018949,PROD0376,1,14647.58,15,14647.58,2197.14,12450.44
ORD018949,PROD0239,2,324.33,15,648.66,97.3,551.36
ORD018949,PROD0113,2,3493.17,5,6986.34,349.32,6637.02
ORD018949,PROD0041,3,2020.78,0,6062.34,0.0,6062.34
ORD018949,PROD0380,2,702.15,0,1404.3,0.0,1404.3
ORD018950,PROD0093,1,11285.37,10,11285.37,1128.54,10156.83
ORD018951,PROD0053,1,1970.5,0,1970.5,0.0,1970.5
ORD018951,PROD0229,1,38715.85,10,38715.85,3871.58,34844.27
ORD018951,PROD0287,1,6532.59,0,6532.59,0.0,6532.59
ORD018952,PROD0070,2,377.65,15,755.3,113.3,642.0
ORD018952,PROD0063,4,764.06,0,3056.24,0.0,3056.24
ORD018952,PROD0091,3,1474.96,0,4424.88,0.0,4424.88
ORD018953,PROD0170,5,9111.58,5,45557.9,2277.9,43280.0
ORD018953,PROD0092,1,392.07,0,392.07,0.0,392.07
ORD018954,PROD0467,1,4483.67,0,4483.67,0.0,4483.67
ORD018954,PROD0303,1,1193.52,30,1193.52,358.06,835.46
ORD018955,PROD0113,1,3464.82,0,3464.82,0.0,3464.82
ORD018956,PROD0353,1,192.56,5,192.56,9.63,182.93
ORD018956,PROD0161,1,953.35,20,953.35,190.67,762.68
ORD018957,PROD0044,2,7776.49,15,15552.98,2332.95,13220.03
ORD018958,PROD0155,1,3730.55,10,3730.55,373.06,3357.49
ORD018959,PROD0310,2,499.53,15,999.06,149.86,849.2
ORD018959,PROD0344,1,33230.37,10,33230.37,3323.04,29907.33
ORD018960,PROD0154,2,466.57,0,933.14,0.0,933.14
ORD018961,PROD0248,1,2294.79,0,2294.79,0.0,2294.79
ORD018961,PROD0416,2,6613.74,20,13227.48,2645.5,10581.98
ORD018961,PROD0229,2,38928.17,0,77856.34,0.0,77856.34
ORD018962,PROD0104,1,1078.4,10,1078.4,107.84,970.56
ORD018962,PROD0278,2,1740.16,20,3480.32,696.06,2784.26
ORD018962,PROD0019,1,647.83,10,647.83,64.78,583.05
ORD018963,PROD0499,1,364.29,10,364.29,36.43,327.86
ORD018963,PROD0178,2,10054.28,20,20108.56,4021.71,16086.85
ORD018964,PROD0470,1,2320.85,0,2320.85,0.0,2320.85
ORD018964,PROD0093,3,11536.06,0,34608.18,0.0,34608.18
ORD018964,PROD0395,5,288.38,20,1441.9,288.38,1153.52
ORD018965,PROD0350,1,3896.88,20,3896.88,779.38,3117.5
ORD018966,PROD0117,3,847.7,10,2543.1,254.31,2288.79
ORD018967,PROD0231,2,664.05,0,1328.1,0.0,1328.1
ORD018967,PROD0380,3,710.45,0,2131.35,0.0,2131.35
ORD018967,PROD0296,1,1097.95,15,1097.95,164.69,933.26
ORD018968,PROD0152,2,3032.53,0,6065.06,0.0,6065.06
ORD018969,PROD0249,2,2855.89,0,5711.78,0.0,5711.78
